x-axis,1,3,4,F1
second,Volt,Volt,Volt,Volt
-2.000000E-03,-100.848051E-03,-2.019080E-03,+1.372817E-03,-3.388977E-03
-1.998000E-03,-100.848051E-03,-2.054413E-03,+1.394802E-03,-3.445740E-03
-1.996000E-03,-100.533981E-03,-2.129004E-03,+1.318640E-03,-3.444519E-03
-1.994000E-03,-100.533981E-03,-2.171404E-03,+1.394802E-03,-3.561706E-03
-1.992000E-03,-100.533981E-03,-2.164337E-03,+1.391661E-03,-3.551330E-03
-1.990000E-03,-100.848051E-03,-2.140782E-03,+1.458401E-03,-3.595886E-03
-1.988000E-03,-101.476192E-03,-2.117227E-03,+1.353188E-03,-3.466492E-03
-1.986000E-03,-101.162121E-03,-2.065405E-03,+1.337484E-03,-3.399353E-03
-1.984000E-03,-100.848051E-03,-2.147849E-03,+1.352403E-03,-3.497009E-03
-1.982000E-03,-100.533981E-03,-2.164337E-03,+1.349262E-03,-3.509827E-03
-1.980000E-03,-101.476192E-03,-2.145493E-03,+1.320996E-03,-3.462830E-03
-1.978000E-03,-101.476192E-03,-2.188678E-03,+1.342981E-03,-3.526916E-03
-1.976000E-03,-100.533981E-03,-2.168263E-03,+1.338269E-03,-3.503113E-03
-1.974000E-03,-101.162121E-03,-2.147849E-03,+1.313929E-03,-3.457947E-03
-1.972000E-03,-99.905840E-03,-2.109375E-03,+1.359469E-03,-3.465271E-03
-1.970000E-03,-100.848051E-03,-2.213803E-03,+1.280952E-03,-3.490906E-03
-1.968000E-03,-101.162121E-03,-2.175330E-03,+1.299011E-03,-3.470764E-03
-1.966000E-03,-101.476192E-03,-2.244425E-03,+1.268389E-03,-3.509216E-03
-1.964000E-03,-100.848051E-03,-2.157271E-03,+1.390876E-03,-3.544617E-03
-1.962000E-03,-100.848051E-03,-2.135286E-03,+1.280166E-03,-3.412781E-03
-1.960000E-03,-100.848051E-03,-2.120367E-03,+1.317855E-03,-3.434753E-03
-1.958000E-03,-101.162121E-03,-2.166693E-03,+1.378313E-03,-3.541565E-03
-1.956000E-03,-100.533981E-03,-2.145493E-03,+1.301366E-03,-3.443298E-03
