x-axis,1,3,4,F1
second,Volt,Volt,Volt,Volt
-2.700000E-03,-98.649559E-03,-1.953125E-03,+1.270870E-03,-3.223267E-03
-2.698000E-03,-98.335488E-03,-2.023791E-03,+1.218264E-03,-3.241333E-03
-2.696000E-03,-97.707348E-03,-1.950770E-03,+1.262233E-03,-3.212036E-03
-2.694000E-03,-98.335488E-03,-2.022221E-03,+1.171153E-03,-3.192505E-03
-2.692000E-03,-98.021418E-03,-1.938992E-03,+1.294426E-03,-3.232788E-03
-2.690000E-03,-98.335488E-03,-1.932711E-03,+1.181360E-03,-3.113159E-03
-2.688000E-03,-98.335488E-03,-1.998665E-03,+1.247315E-03,-3.244995E-03
-2.686000E-03,-98.649559E-03,-1.991599E-03,+1.223760E-03,-3.214722E-03
-2.684000E-03,-98.963629E-03,-2.004162E-03,+1.281863E-03,-3.285034E-03
-2.682000E-03,-98.335488E-03,-1.897378E-03,+1.248885E-03,-3.145142E-03
-2.680000E-03,-98.021418E-03,-1.983747E-03,+1.185286E-03,-3.168579E-03
-2.678000E-03,-97.707348E-03,-1.989243E-03,+1.235537E-03,-3.224243E-03
-2.676000E-03,-97.707348E-03,-2.015154E-03,+1.301492E-03,-3.316284E-03
-2.674000E-03,-98.335488E-03,-1.947629E-03,+1.287359E-03,-3.234497E-03
-2.672000E-03,-98.021418E-03,-1.914652E-03,+1.188427E-03,-3.102417E-03
-2.670000E-03,-98.335488E-03,-1.952340E-03,+1.226901E-03,-3.178833E-03
-2.668000E-03,-98.335488E-03,-1.924859E-03,+1.164086E-03,-3.088989E-03
-2.666000E-03,-98.649559E-03,-1.995525E-03,+1.282648E-03,-3.277710E-03
-2.664000E-03,-98.649559E-03,-1.988458E-03,+1.268515E-03,-3.255982E-03
-2.662000E-03,-97.393277E-03,-2.029287E-03,+1.232397E-03,-3.261353E-03
-2.660000E-03,-97.393277E-03,-1.867541E-03,+1.233182E-03,-3.099732E-03
-2.658000E-03,-97.393277E-03,-2.054413E-03,+1.218264E-03,-3.271851E-03
-2.656000E-03,-98.335488E-03,-1.954696E-03,+1.244960E-03,-3.198853E-03
-2.654000E-03,-98.649559E-03,-1.935066E-03,+1.265374E-03,-3.200073E-03
-2.652000E-03,-98.963629E-03,-1.991599E-03,+1.208056E-03,-3.198853E-03
-2.650000E-03,-98.649559E-03,-2.031643E-03,+1.230041E-03,-3.261109E-03
-2.648000E-03,-98.649559E-03,-1.938992E-03,+1.250456E-03,-3.188843E-03
-2.646000E-03,-98.335488E-03,-1.929570E-03,+1.233182E-03,-3.161987E-03
-2.644000E-03,-98.335488E-03,-1.964903E-03,+1.213553E-03,-3.178101E-03
-2.642000E-03,-98.335488E-03,-1.976681E-03,+1.235537E-03,-3.211792E-03
-2.640000E-03,-99.277699E-03,-1.968829E-03,+1.243389E-03,-3.211060E-03
-2.638000E-03,-98.963629E-03,-2.050487E-03,+1.204916E-03,-3.255249E-03
-2.636000E-03,-98.963629E-03,-2.026932E-03,+1.312485E-03,-3.338501E-03
-2.634000E-03,-98.963629E-03,-1.970399E-03,+1.259093E-03,-3.228882E-03
-2.632000E-03,-98.021418E-03,-1.997095E-03,+1.212767E-03,-3.209351E-03
-2.630000E-03,-98.649559E-03,-1.969614E-03,+1.205701E-03,-3.174683E-03
