x-axis,1,3,4,F1
second,Volt,Volt,Volt,Volt
-2.000000E-03,-95.822925E-03,-2.142980E-03,+1.394802E-03,-3.533020E-03
-1.998000E-03,-95.822925E-03,-2.091159E-03,+1.423854E-03,-3.511047E-03
-1.996000E-03,-96.136996E-03,-2.135914E-03,+1.368891E-03,-3.500671E-03
-1.994000E-03,-96.765137E-03,-2.120210E-03,+1.336699E-03,-3.452454E-03
-1.992000E-03,-96.451066E-03,-2.168106E-03,+1.381454E-03,-3.544617E-03
-1.990000E-03,-96.451066E-03,-2.132773E-03,+1.404224E-03,-3.532410E-03
-1.988000E-03,-95.822925E-03,-2.178313E-03,+1.368891E-03,-3.542175E-03
-1.986000E-03,-96.136996E-03,-2.192446E-03,+1.407365E-03,-3.595276E-03
-1.984000E-03,-96.765137E-03,-2.108433E-03,+1.322566E-03,-3.426208E-03
-1.982000E-03,-95.508855E-03,-2.139055E-03,+1.313929E-03,-3.448791E-03
-1.980000E-03,-96.765137E-03,-2.205009E-03,+1.425424E-03,-3.626404E-03
-1.978000E-03,-96.136996E-03,-2.108433E-03,+1.396372E-03,-3.500671E-03
-1.976000E-03,-96.136996E-03,-2.106862E-03,+1.364180E-03,-3.467102E-03
-1.974000E-03,-97.393277E-03,-2.183810E-03,+1.353188E-03,-3.533020E-03
-1.972000E-03,-96.765137E-03,-2.130418E-03,+1.448979E-03,-3.575134E-03
-1.970000E-03,-96.765137E-03,-2.068389E-03,+1.383810E-03,-3.446960E-03
-1.968000E-03,-95.822925E-03,-2.122566E-03,+1.319425E-03,-3.437805E-03
-1.966000E-03,-96.136996E-03,-2.141410E-03,+1.388521E-03,-3.525696E-03
-1.964000E-03,-97.079207E-03,-2.070744E-03,+1.372817E-03,-3.438415E-03
-1.962000E-03,-97.079207E-03,-2.184595E-03,+1.414432E-03,-3.594665E-03
-1.960000E-03,-97.079207E-03,-2.060537E-03,+1.425424E-03,-3.481750E-03
-1.958000E-03,-96.451066E-03,-2.188521E-03,+1.304507E-03,-3.488464E-03
-1.956000E-03,-96.136996E-03,-2.146906E-03,+1.360254E-03,-3.502502E-03
-1.954000E-03,-96.451066E-03,-2.174387E-03,+1.422283E-03,-3.592834E-03
-1.952000E-03,-97.393277E-03,-2.188521E-03,+1.327277E-03,-3.511658E-03
-1.950000E-03,-96.765137E-03,-2.041693E-03,+1.389306E-03,-3.426819E-03
-1.948000E-03,-96.136996E-03,-2.055041E-03,+1.418357E-03,-3.468933E-03
-1.946000E-03,-96.136996E-03,-2.150047E-03,+1.320996E-03,-3.466492E-03
-1.944000E-03,-96.765137E-03,-2.143766E-03,+1.340625E-03,-3.480530E-03
-1.942000E-03,-96.136996E-03,-2.178313E-03,+1.396372E-03,-3.570251E-03
-1.940000E-03,-96.765137E-03,-2.051900E-03,+1.322566E-03,-3.370666E-03
-1.938000E-03,-97.079207E-03,-2.184595E-03,+1.353188E-03,-3.533020E-03
-1.936000E-03,-96.765137E-03,-2.190876E-03,+1.366536E-03,-3.552551E-03
-1.934000E-03,-96.451066E-03,-2.117855E-03,+1.383025E-03,-3.497009E-03
-1.932000E-03,-96.765137E-03,-2.182239E-03,+1.356329E-03,-3.534241E-03
-1.930000E-03,-97.079207E-03,-2.089588E-03,+1.324136E-03,-3.409729E-03
-1.928000E-03,-96.451066E-03,-2.155543E-03,+1.405795E-03,-3.556824E-03
-1.926000E-03,-96.136996E-03,-2.189306E-03,+1.408935E-03,-3.593445E-03
-1.924000E-03,-96.136996E-03,-2.099796E-03,+1.449764E-03,-3.545227E-03
-1.922000E-03,-96.136996E-03,-2.095870E-03,+1.406580E-03,-3.498230E-03
-1.920000E-03,-97.393277E-03,-2.135914E-03,+1.394017E-03,-3.525085E-03
-1.918000E-03,-96.765137E-03,-2.093514E-03,+1.380669E-03,-3.470154E-03
-1.916000E-03,-96.765137E-03,-2.121781E-03,+1.421498E-03,-3.537903E-03
-1.914000E-03,-96.765137E-03,-2.142195E-03,+1.391661E-03,-3.529358E-03
-1.912000E-03,-96.765137E-03,-2.095870E-03,+1.376743E-03,-3.467712E-03
-1.910000E-03,-97.079207E-03,-2.093514E-03,+1.328847E-03,-3.417663E-03
-1.908000E-03,-96.451066E-03,-2.103722E-03,+1.349262E-03,-3.449402E-03
-1.906000E-03,-96.451066E-03,-2.102151E-03,+1.384595E-03,-3.482971E-03
-1.904000E-03,-96.451066E-03,-2.139840E-03,+1.333558E-03,-3.468323E-03
-1.902000E-03,-97.079207E-03,-2.102151E-03,+1.312359E-03,-3.409729E-03
-1.900000E-03,-96.136996E-03,-2.075455E-03,+1.478816E-03,-3.550110E-03
-1.898000E-03,-96.765137E-03,-2.136699E-03,+1.363395E-03,-3.495788E-03
-1.896000E-03,-96.136996E-03,-2.074670E-03,+1.497660E-03,-3.567810E-03
-1.894000E-03,-96.765137E-03,-2.126492E-03,+1.409720E-03,-3.531799E-03
-1.892000E-03,-96.136996E-03,-2.162610E-03,+1.210286E-03,-3.368835E-03
-1.890000E-03,-96.451066E-03,-2.174387E-03,+1.390876E-03,-3.561096E-03
-1.888000E-03,-96.451066E-03,-2.040122E-03,+1.339055E-03,-3.374939E-03
-1.886000E-03,-96.136996E-03,-2.139840E-03,+1.480386E-03,-3.615417E-03
-1.884000E-03,-96.451066E-03,-2.082522E-03,+1.409720E-03,-3.487854E-03
-1.882000E-03,-96.136996E-03,-2.212076E-03,+1.353973E-03,-3.562317E-03
-1.880000E-03,-96.765137E-03,-2.183024E-03,+1.290374E-03,-3.468933E-03
-1.878000E-03,-96.765137E-03,-2.153973E-03,+1.346121E-03,-3.496399E-03
-1.876000E-03,-97.393277E-03,-2.096655E-03,+1.427780E-03,-3.519592E-03
-1.874000E-03,-97.707348E-03,-2.142980E-03,+1.328062E-03,-3.466492E-03
-1.872000E-03,-96.765137E-03,-2.077811E-03,+1.423854E-03,-3.497009E-03
-1.870000E-03,-96.765137E-03,-2.116284E-03,+1.377528E-03,-3.490295E-03
-1.868000E-03,-97.079207E-03,-2.127277E-03,+1.408935E-03,-3.531799E-03
-1.866000E-03,-96.451066E-03,-2.190091E-03,+1.440342E-03,-3.625793E-03
-1.864000E-03,-96.451066E-03,-2.064463E-03,+1.365751E-03,-3.426208E-03
-1.862000E-03,-96.765137E-03,-2.143766E-03,+1.376743E-03,-3.515930E-03
-1.860000E-03,-97.393277E-03,-2.102151E-03,+1.401869E-03,-3.500061E-03
-1.858000E-03,-96.451066E-03,-2.158684E-03,+1.325707E-03,-3.479919E-03
-1.856000E-03,-96.451066E-03,-2.196372E-03,+1.358684E-03,-3.550110E-03
-1.854000E-03,-96.765137E-03,-2.083307E-03,+1.470964E-03,-3.550110E-03
-1.852000E-03,-97.079207E-03,-2.148477E-03,+1.350047E-03,-3.494568E-03
-1.850000E-03,-96.136996E-03,-2.100581E-03,+1.354758E-03,-3.451233E-03
-1.848000E-03,-97.079207E-03,-2.154758E-03,+1.368106E-03,-3.518982E-03
-1.846000E-03,-96.765137E-03,-2.139055E-03,+1.323351E-03,-3.457947E-03
-1.844000E-03,-96.451066E-03,-2.165750E-03,+1.277811E-03,-3.439636E-03
-1.842000E-03,-96.765137E-03,-2.095085E-03,+1.448194E-03,-3.539123E-03
-1.840000E-03,-97.393277E-03,-2.138269E-03,+1.394802E-03,-3.528137E-03
-1.838000E-03,-97.079207E-03,-2.173602E-03,+1.335129E-03,-3.504333E-03
-1.836000E-03,-96.451066E-03,-2.150047E-03,+1.322566E-03,-3.468323E-03
-1.834000E-03,-96.451066E-03,-2.129632E-03,+1.496090E-03,-3.621521E-03
