x-axis,1,3,4,F1
second,Volt,Volt,Volt,Volt
-2.000000E-03,-97.079207E-03,-2.153973E-03,+1.337484E-03,-3.486633E-03
-1.998000E-03,-97.393277E-03,-2.148477E-03,+1.303722E-03,-3.447571E-03
-1.996000E-03,-96.451066E-03,-2.120210E-03,+1.277811E-03,-3.393249E-03
-1.994000E-03,-97.707348E-03,-2.152402E-03,+1.244834E-03,-3.393249E-03
-1.992000E-03,-97.393277E-03,-2.182239E-03,+1.312359E-03,-3.490906E-03
-1.990000E-03,-97.707348E-03,-2.131203E-03,+1.272315E-03,-3.399353E-03
-1.988000E-03,-97.707348E-03,-2.128062E-03,+1.359469E-03,-3.482361E-03
-1.986000E-03,-98.021418E-03,-2.110788E-03,+1.335914E-03,-3.442688E-03
-1.984000E-03,-98.021418E-03,-2.148477E-03,+1.277811E-03,-3.421326E-03
-1.982000E-03,-98.021418E-03,-2.102151E-03,+1.346121E-03,-3.444519E-03
-1.980000E-03,-98.021418E-03,-2.124921E-03,+1.364965E-03,-3.485413E-03
-1.978000E-03,-97.707348E-03,-2.093514E-03,+1.328847E-03,-3.418884E-03
-1.976000E-03,-97.707348E-03,-2.110788E-03,+1.342981E-03,-3.450012E-03
-1.974000E-03,-97.707348E-03,-2.080166E-03,+1.352403E-03,-3.428650E-03
-1.972000E-03,-97.707348E-03,-2.118640E-03,+1.394802E-03,-3.508606E-03
-1.970000E-03,-97.707348E-03,-2.169676E-03,+1.288803E-03,-3.454285E-03
-1.968000E-03,-98.021418E-03,-2.143766E-03,+1.370462E-03,-3.509827E-03
-1.966000E-03,-98.021418E-03,-2.153973E-03,+1.348477E-03,-3.498230E-03
-1.964000E-03,-97.079207E-03,-2.120210E-03,+1.361040E-03,-3.476868E-03
-1.962000E-03,-97.707348E-03,-2.128062E-03,+1.325707E-03,-3.448791E-03
-1.960000E-03,-97.707348E-03,-2.166536E-03,+1.320210E-03,-3.482971E-03
-1.958000E-03,-97.079207E-03,-2.139840E-03,+1.334344E-03,-3.469543E-03
-1.956000E-03,-97.707348E-03,-2.129632E-03,+1.315499E-03,-3.441467E-03
-1.954000E-03,-97.393277E-03,-2.148477E-03,+1.304507E-03,-3.448181E-03
-1.952000E-03,-98.335488E-03,-2.096655E-03,+1.438772E-03,-3.530579E-03
-1.950000E-03,-97.079207E-03,-2.151617E-03,+1.318640E-03,-3.466492E-03
-1.948000E-03,-97.079207E-03,-2.234061E-03,+1.311574E-03,-3.540955E-03
-1.946000E-03,-98.021418E-03,-2.097440E-03,+1.353188E-03,-3.446960E-03
-1.944000E-03,-98.021418E-03,-2.165750E-03,+1.375173E-03,-3.536072E-03
-1.942000E-03,-97.707348E-03,-2.127277E-03,+1.428565E-03,-3.551330E-03
-1.940000E-03,-97.393277E-03,-2.039337E-03,+1.283307E-03,-3.318176E-03
-1.938000E-03,-98.335488E-03,-2.084877E-03,+1.379099E-03,-3.459167E-03
-1.936000E-03,-98.335488E-03,-2.183810E-03,+1.323351E-03,-3.503113E-03
-1.934000E-03,-97.707348E-03,-2.126492E-03,+1.306862E-03,-3.428650E-03
-1.932000E-03,-96.765137E-03,-2.205009E-03,+1.308433E-03,-3.509216E-03
-1.930000E-03,-98.021418E-03,-2.147691E-03,+1.338269E-03,-3.481140E-03
-1.928000E-03,-97.393277E-03,-2.168891E-03,+1.358684E-03,-3.523254E-03
-1.926000E-03,-98.021418E-03,-2.162610E-03,+1.331988E-03,-3.490295E-03
-1.924000E-03,-98.021418E-03,-2.131988E-03,+1.352403E-03,-3.480530E-03
-1.922000E-03,-98.335488E-03,-2.171247E-03,+1.285663E-03,-3.452454E-03
-1.920000E-03,-97.079207E-03,-2.107647E-03,+1.335129E-03,-3.437805E-03
-1.918000E-03,-97.393277E-03,-2.161039E-03,+1.369677E-03,-3.526916E-03
-1.916000E-03,-97.079207E-03,-2.085663E-03,+1.350832E-03,-3.431702E-03
-1.914000E-03,-97.079207E-03,-2.210506E-03,+1.292729E-03,-3.499451E-03
-1.912000E-03,-98.021418E-03,-2.153188E-03,+1.366536E-03,-3.515930E-03
-1.910000E-03,-97.707348E-03,-2.050330E-03,+1.407365E-03,-3.453674E-03
-1.908000E-03,-98.021418E-03,-2.116284E-03,+1.321781E-03,-3.434143E-03
-1.906000E-03,-98.021418E-03,-2.114714E-03,+1.430135E-03,-3.540344E-03
-1.904000E-03,-97.707348E-03,-2.111573E-03,+1.343766E-03,-3.450622E-03
-1.902000E-03,-97.707348E-03,-2.118640E-03,+1.261322E-03,-3.375549E-03
