x-axis,1,3,4,F1
second,Volt,Volt,Volt,Volt
-2.000000E-03,-97.393277E-03,-2.161825E-03,+1.302937E-03,-3.459778E-03
-1.998000E-03,-97.079207E-03,-2.150047E-03,+1.372032E-03,-3.517761E-03
-1.996000E-03,-97.079207E-03,-2.095870E-03,+1.342981E-03,-3.434753E-03
-1.994000E-03,-97.393277E-03,-2.164965E-03,+1.368106E-03,-3.529358E-03
-1.992000E-03,-97.707348E-03,-2.139840E-03,+1.320210E-03,-3.454895E-03
-1.990000E-03,-97.393277E-03,-2.117070E-03,+1.385380E-03,-3.497620E-03
-1.988000E-03,-97.079207E-03,-2.122566E-03,+1.272315E-03,-3.390198E-03
-1.986000E-03,-96.765137E-03,-2.146121E-03,+1.255041E-03,-3.396301E-03
-1.984000E-03,-96.765137E-03,-2.150047E-03,+1.392447E-03,-3.538513E-03
-1.982000E-03,-96.765137E-03,-2.198728E-03,+1.326492E-03,-3.520813E-03
-1.980000E-03,-97.393277E-03,-2.142195E-03,+1.342195E-03,-3.480530E-03
-1.978000E-03,-96.765137E-03,-2.205794E-03,+1.300581E-03,-3.502502E-03
-1.976000E-03,-96.765137E-03,-2.180669E-03,+1.172597E-03,-3.349304E-03
-1.974000E-03,-97.393277E-03,-2.219928E-03,+1.266818E-03,-3.482361E-03
-1.972000E-03,-97.079207E-03,-2.127277E-03,+1.313144E-03,-3.436584E-03
-1.970000E-03,-97.393277E-03,-2.147691E-03,+1.364180E-03,-3.507996E-03
-1.968000E-03,-97.393277E-03,-2.134343E-03,+1.312359E-03,-3.442078E-03
-1.966000E-03,-95.508855E-03,-2.197158E-03,+1.339840E-03,-3.533020E-03
-1.964000E-03,-96.765137E-03,-2.133558E-03,+1.320996E-03,-3.450622E-03
-1.962000E-03,-96.765137E-03,-2.150832E-03,+1.336699E-03,-3.482971E-03
-1.960000E-03,-96.765137E-03,-2.135129E-03,+1.340625E-03,-3.470764E-03
-1.958000E-03,-97.393277E-03,-2.189306E-03,+1.346906E-03,-3.531799E-03
-1.956000E-03,-96.765137E-03,-2.240342E-03,+1.361040E-03,-3.597107E-03
-1.954000E-03,-96.451066E-03,-2.142980E-03,+1.361040E-03,-3.499451E-03
-1.952000E-03,-96.451066E-03,-1.955323E-03,+1.251900E-03,-3.203430E-03
-1.950000E-03,-96.765137E-03,-2.134343E-03,+1.340625E-03,-3.470764E-03
-1.948000E-03,-96.765137E-03,-2.123351E-03,+1.385380E-03,-3.504944E-03
-1.946000E-03,-96.765137E-03,-2.136699E-03,+1.287233E-03,-3.420105E-03
-1.944000E-03,-97.707348E-03,-2.128062E-03,+1.320210E-03,-3.444519E-03
-1.942000E-03,-97.393277E-03,-2.140625E-03,+1.318640E-03,-3.455505E-03
-1.940000E-03,-97.707348E-03,-2.185380E-03,+1.239337E-03,-3.420105E-03
-1.938000E-03,-96.451066E-03,-2.170462E-03,+1.255041E-03,-3.421326E-03
-1.936000E-03,-96.765137E-03,-2.135914E-03,+1.328847E-03,-3.459778E-03
-1.934000E-03,-96.765137E-03,-2.110003E-03,+1.262893E-03,-3.369446E-03
-1.932000E-03,-97.079207E-03,-2.140625E-03,+1.339840E-03,-3.476257E-03
-1.930000E-03,-97.079207E-03,-2.172032E-03,+1.317855E-03,-3.485413E-03
-1.928000E-03,-97.079207E-03,-2.096655E-03,+1.362610E-03,-3.454895E-03
-1.926000E-03,-97.707348E-03,-2.120995E-03,+1.253470E-03,-3.370666E-03
-1.924000E-03,-96.451066E-03,-2.153188E-03,+1.302151E-03,-3.451843E-03
-1.922000E-03,-97.079207E-03,-2.114714E-03,+1.337484E-03,-3.448181E-03
-1.920000E-03,-97.079207E-03,-2.178313E-03,+1.295085E-03,-3.468933E-03
-1.918000E-03,-97.079207E-03,-2.212076E-03,+1.358684E-03,-3.566589E-03
