x-axis,1,3,4,F1
second,Volt,Volt,Volt,Volt
-2.700000E-03,-101.162121E-03,-1.985160E-03,+1.349262E-03,-3.330994E-03
-2.698000E-03,-100.848051E-03,-1.981234E-03,+1.310788E-03,-3.288269E-03
-2.696000E-03,-100.533981E-03,-1.972597E-03,+1.309218E-03,-3.277283E-03
-2.694000E-03,-101.162121E-03,-1.988301E-03,+1.324136E-03,-3.308411E-03
-2.692000E-03,-101.162121E-03,-1.998508E-03,+1.349262E-03,-3.343811E-03
-2.690000E-03,-100.533981E-03,-1.989871E-03,+1.309218E-03,-3.294983E-03
-2.688000E-03,-100.533981E-03,-1.973382E-03,+1.297440E-03,-3.266907E-03
-2.686000E-03,-100.533981E-03,-1.978093E-03,+1.334344E-03,-3.307800E-03
-2.684000E-03,-100.533981E-03,-2.009500E-03,+1.313929E-03,-3.318787E-03
-2.682000E-03,-100.848051E-03,-1.966316E-03,+1.332773E-03,-3.294983E-03
-2.680000E-03,-100.848051E-03,-1.983590E-03,+1.352403E-03,-3.331604E-03
-2.678000E-03,-101.162121E-03,-2.000864E-03,+1.366536E-03,-3.363342E-03
-2.676000E-03,-101.162121E-03,-1.986730E-03,+1.335914E-03,-3.318176E-03
-2.674000E-03,-100.533981E-03,-1.967101E-03,+1.292729E-03,-3.255920E-03
-2.672000E-03,-100.848051E-03,-1.987516E-03,+1.312359E-03,-3.294983E-03
-2.670000E-03,-100.533981E-03,-1.984375E-03,+1.313144E-03,-3.293152E-03
-2.668000E-03,-100.219910E-03,-1.959249E-03,+1.335129E-03,-3.290710E-03
-2.666000E-03,-100.848051E-03,-1.960034E-03,+1.360254E-03,-3.315735E-03
-2.664000E-03,-100.533981E-03,-1.953753E-03,+1.317070E-03,-3.266907E-03
-2.662000E-03,-99.905840E-03,-1.978879E-03,+1.282522E-03,-3.257751E-03
-2.660000E-03,-100.848051E-03,-1.959249E-03,+1.277026E-03,-3.232117E-03
-2.658000E-03,-100.533981E-03,-2.015782E-03,+1.328847E-03,-3.340759E-03
-2.656000E-03,-100.533981E-03,-1.976523E-03,+1.312359E-03,-3.285217E-03
-2.654000E-03,-100.533981E-03,-1.973382E-03,+1.338269E-03,-3.307190E-03
-2.652000E-03,-100.533981E-03,-1.990656E-03,+1.324921E-03,-3.311462E-03
-2.650000E-03,-100.219910E-03,-1.963960E-03,+1.318640E-03,-3.278503E-03
-2.648000E-03,-100.533981E-03,-1.982019E-03,+1.297440E-03,-3.275452E-03
-2.646000E-03,-100.533981E-03,-1.997723E-03,+1.326492E-03,-3.320007E-03
-2.644000E-03,-100.848051E-03,-1.981234E-03,+1.345336E-03,-3.322449E-03
-2.642000E-03,-100.219910E-03,-2.019708E-03,+1.295085E-03,-3.310852E-03
-2.640000E-03,-100.533981E-03,-2.004004E-03,+1.328062E-03,-3.327942E-03
-2.638000E-03,-100.848051E-03,-1.974953E-03,+1.314714E-03,-3.285217E-03
-2.636000E-03,-100.533981E-03,-1.925487E-03,+1.348477E-03,-3.269958E-03
-2.634000E-03,-100.533981E-03,-1.982019E-03,+1.293514E-03,-3.271179E-03
-2.632000E-03,-100.533981E-03,-1.978879E-03,+1.304507E-03,-3.279114E-03
-2.630000E-03,-100.533981E-03,-1.976523E-03,+1.298226E-03,-3.270569E-03
-2.628000E-03,-100.848051E-03,-1.996153E-03,+1.335914E-03,-3.327942E-03
-2.626000E-03,-100.533981E-03,-1.941975E-03,+1.305292E-03,-3.243103E-03
-2.624000E-03,-100.848051E-03,-1.989871E-03,+1.331203E-03,-3.316955E-03
-2.622000E-03,-100.533981E-03,-1.971812E-03,+1.291159E-03,-3.258972E-03
-2.620000E-03,-100.848051E-03,-1.984375E-03,+1.312359E-03,-3.292541E-03
-2.618000E-03,-100.533981E-03,-1.963960E-03,+1.314714E-03,-3.274231E-03
-2.616000E-03,-99.905840E-03,-2.002434E-03,+1.318640E-03,-3.316345E-03
-2.614000E-03,-100.533981E-03,-1.993797E-03,+1.321781E-03,-3.311462E-03
-2.612000E-03,-100.219910E-03,-1.973382E-03,+1.340625E-03,-3.310242E-03
-2.610000E-03,-100.219910E-03,-1.982019E-03,+1.337484E-03,-3.315124E-03
-2.608000E-03,-100.848051E-03,-2.007145E-03,+1.325707E-03,-3.329163E-03
-2.606000E-03,-100.848051E-03,-2.016567E-03,+1.306077E-03,-3.318787E-03
-2.604000E-03,-100.533981E-03,-1.961605E-03,+1.321781E-03,-3.279114E-03
-2.602000E-03,-100.533981E-03,-1.980449E-03,+1.332773E-03,-3.309021E-03
-2.600000E-03,-100.848051E-03,-1.986730E-03,+1.335129E-03,-3.316955E-03
-2.598000E-03,-100.848051E-03,-1.996153E-03,+1.314714E-03,-3.307190E-03
-2.596000E-03,-100.533981E-03,-1.963175E-03,+1.315499E-03,-3.274841E-03
