x-axis,1,3,4,F1
second,Volt,Volt,Volt,Volt
-2.700000E-03,-100.848051E-03,-1.997723E-03,+1.346906E-03,-3.340149E-03
-2.698000E-03,-101.162121E-03,-1.959249E-03,+1.263678E-03,-3.218689E-03
-2.696000E-03,-100.219910E-03,-1.936479E-03,+1.321781E-03,-3.254089E-03
-2.694000E-03,-101.162121E-03,-1.985945E-03,+1.243263E-03,-3.225403E-03
-2.692000E-03,-100.848051E-03,-2.029130E-03,+1.339055E-03,-3.363342E-03
-2.690000E-03,-100.219910E-03,-1.960820E-03,+1.298226E-03,-3.255310E-03
-2.688000E-03,-100.848051E-03,-2.028345E-03,+1.320210E-03,-3.344421E-03
-2.686000E-03,-101.162121E-03,-1.937264E-03,+1.371247E-03,-3.304138E-03
-2.684000E-03,-100.219910E-03,-2.003219E-03,+1.280166E-03,-3.279724E-03
-2.682000E-03,-100.848051E-03,-2.011071E-03,+1.380669E-03,-3.387146E-03
-2.680000E-03,-100.533981E-03,-1.985160E-03,+1.330418E-03,-3.310852E-03
-2.678000E-03,-100.533981E-03,-2.078596E-03,+1.252685E-03,-3.326721E-03
-2.676000E-03,-101.790262E-03,-2.007145E-03,+1.310003E-03,-3.312683E-03
-2.674000E-03,-100.533981E-03,-2.046404E-03,+1.315499E-03,-3.357239E-03
-2.672000E-03,-100.848051E-03,-1.876021E-03,+1.319425E-03,-3.191223E-03
-2.670000E-03,-101.162121E-03,-1.990656E-03,+1.357114E-03,-3.343811E-03
-2.668000E-03,-100.533981E-03,-1.905857E-03,+1.343766E-03,-3.246155E-03
-2.666000E-03,-101.476192E-03,-1.929413E-03,+1.295870E-03,-3.221130E-03
-2.664000E-03,-101.476192E-03,-1.966316E-03,+1.304507E-03,-3.266907E-03
-2.662000E-03,-100.848051E-03,-1.980449E-03,+1.310788E-03,-3.286438E-03
-2.660000E-03,-100.848051E-03,-1.979664E-03,+1.293514E-03,-3.268738E-03
