x-axis,1,3,4,F1
second,Volt,Volt,Volt,Volt
-2.000000E-03,-97.393277E-03,-2.140625E-03,+1.294300E-03,-3.431091E-03
-1.998000E-03,-98.963629E-03,-2.070744E-03,+1.320210E-03,-3.386536E-03
-1.996000E-03,-98.649559E-03,-2.001649E-03,+1.374388E-03,-3.371277E-03
-1.994000E-03,-98.963629E-03,-2.110003E-03,+1.297440E-03,-3.403015E-03
-1.992000E-03,-98.021418E-03,-2.034626E-03,+1.375173E-03,-3.406067E-03
-1.990000E-03,-98.649559E-03,-2.158684E-03,+1.405795E-03,-3.559875E-03
-1.988000E-03,-98.649559E-03,-2.097440E-03,+1.365751E-03,-3.459167E-03
-1.986000E-03,-98.649559E-03,-2.009500E-03,+1.292729E-03,-3.297424E-03
-1.984000E-03,-97.707348E-03,-2.061322E-03,+1.351617E-03,-3.408508E-03
-1.982000E-03,-98.649559E-03,-2.109218E-03,+1.302937E-03,-3.407898E-03
-1.980000E-03,-98.335488E-03,-2.036982E-03,+1.334344E-03,-3.367615E-03
-1.978000E-03,-98.963629E-03,-2.066033E-03,+1.317070E-03,-3.378601E-03
-1.976000E-03,-98.335488E-03,-2.055826E-03,+1.363395E-03,-3.415222E-03
-1.974000E-03,-97.393277E-03,-2.077811E-03,+1.373602E-03,-3.447571E-03
-1.972000E-03,-98.335488E-03,-2.066818E-03,+1.367321E-03,-3.429871E-03
-1.970000E-03,-98.649559E-03,-2.028345E-03,+1.327277E-03,-3.351135E-03
-1.968000E-03,-99.277699E-03,-2.097440E-03,+1.401869E-03,-3.494568E-03
-1.966000E-03,-98.649559E-03,-2.081737E-03,+1.234626E-03,-3.311462E-03
-1.964000E-03,-98.649559E-03,-2.089588E-03,+1.343766E-03,-3.429260E-03
-1.962000E-03,-98.649559E-03,-2.039337E-03,+1.398728E-03,-3.433533E-03
-1.960000E-03,-98.021418E-03,-2.088803E-03,+1.317855E-03,-3.402405E-03
-1.958000E-03,-97.393277E-03,-2.004004E-03,+1.471749E-03,-3.471374E-03
-1.956000E-03,-98.335488E-03,-2.045619E-03,+1.292729E-03,-3.334045E-03
-1.954000E-03,-98.335488E-03,-2.106077E-03,+1.315499E-03,-3.417663E-03
-1.952000E-03,-98.649559E-03,-2.066033E-03,+1.350047E-03,-3.410950E-03
-1.950000E-03,-98.021418E-03,-2.053470E-03,+1.375173E-03,-3.424988E-03
-1.948000E-03,-97.707348E-03,-2.012641E-03,+1.400298E-03,-3.409119E-03
-1.946000E-03,-98.335488E-03,-2.081737E-03,+1.300581E-03,-3.377991E-03
-1.944000E-03,-98.335488E-03,-2.101366E-03,+1.297440E-03,-3.395080E-03
-1.942000E-03,-97.393277E-03,-2.057396E-03,+1.309218E-03,-3.362732E-03
-1.940000E-03,-98.335488E-03,-2.073885E-03,+1.419143E-03,-3.488464E-03
-1.938000E-03,-98.649559E-03,-2.121781E-03,+1.452120E-03,-3.569641E-03
-1.936000E-03,-98.335488E-03,-2.102936E-03,+1.299796E-03,-3.398132E-03
-1.934000E-03,-97.393277E-03,-2.108433E-03,+1.368106E-03,-3.471985E-03
-1.932000E-03,-98.649559E-03,-2.048759E-03,+1.411291E-03,-3.455505E-03
-1.930000E-03,-98.021418E-03,-2.089588E-03,+1.382239E-03,-3.467712E-03
-1.928000E-03,-97.393277E-03,-2.062107E-03,+1.323351E-03,-3.381042E-03
-1.926000E-03,-98.649559E-03,-2.111573E-03,+1.320996E-03,-3.428039E-03
-1.924000E-03,-98.963629E-03,-2.060537E-03,+1.343766E-03,-3.399963E-03
-1.922000E-03,-98.963629E-03,-2.038552E-03,+1.345336E-03,-3.379211E-03
-1.920000E-03,-98.335488E-03,-2.062892E-03,+1.346121E-03,-3.404846E-03
-1.918000E-03,-99.905840E-03,-2.113929E-03,+1.446624E-03,-3.556213E-03
-1.916000E-03,-98.963629E-03,-2.173602E-03,+1.262893E-03,-3.432312E-03
-1.914000E-03,-98.649559E-03,-1.981234E-03,+1.321781E-03,-3.299255E-03
-1.912000E-03,-98.335488E-03,-2.022848E-03,+1.339055E-03,-3.357849E-03
-1.910000E-03,-98.963629E-03,-2.162610E-03,+1.248759E-03,-3.407898E-03
-1.908000E-03,-98.649559E-03,-2.089588E-03,+1.346906E-03,-3.431702E-03
-1.906000E-03,-98.649559E-03,-1.970242E-03,+1.335129E-03,-3.301697E-03
-1.904000E-03,-98.335488E-03,-2.041693E-03,+1.301366E-03,-3.338928E-03
-1.902000E-03,-98.335488E-03,-2.119425E-03,+1.332773E-03,-3.448181E-03
-1.900000E-03,-98.649559E-03,-2.035411E-03,+1.270744E-03,-3.301697E-03
-1.898000E-03,-98.649559E-03,-2.079381E-03,+1.313929E-03,-3.388977E-03
-1.896000E-03,-98.649559E-03,-2.095870E-03,+1.365751E-03,-3.457947E-03
-1.894000E-03,-98.963629E-03,-2.032271E-03,+1.328847E-03,-3.357239E-03
-1.892000E-03,-99.591770E-03,-2.149262E-03,+1.379099E-03,-3.523865E-03
-1.890000E-03,-98.963629E-03,-2.120210E-03,+1.304507E-03,-3.420105E-03
-1.888000E-03,-99.277699E-03,-2.120210E-03,+1.478816E-03,-3.595276E-03
-1.886000E-03,-99.277699E-03,-2.052685E-03,+1.405009E-03,-3.453674E-03
-1.884000E-03,-98.963629E-03,-2.117855E-03,+1.349262E-03,-3.463440E-03
-1.882000E-03,-98.649559E-03,-2.086448E-03,+1.353188E-03,-3.435364E-03
