x-axis,1,3,4,F1
second,Volt,Volt,Volt,Volt
-2.700000E-03,-98.963629E-03,-1.995367E-03,+1.340625E-03,-3.330994E-03
-2.698000E-03,-98.649559E-03,-2.030700E-03,+1.311574E-03,-3.338318E-03
-2.696000E-03,-99.277699E-03,-1.989871E-03,+1.351617E-03,-3.337097E-03
-2.694000E-03,-98.649559E-03,-1.996153E-03,+1.277811E-03,-3.269958E-03
-2.692000E-03,-98.963629E-03,-1.989086E-03,+1.317855E-03,-3.303528E-03
-2.690000E-03,-99.905840E-03,-2.038552E-03,+1.346121E-03,-3.379822E-03
-2.688000E-03,-98.649559E-03,-1.963175E-03,+1.312359E-03,-3.271179E-03
-2.686000E-03,-98.335488E-03,-2.069959E-03,+1.305292E-03,-3.371277E-03
-2.684000E-03,-99.277699E-03,-1.994582E-03,+1.364180E-03,-3.354187E-03
-2.682000E-03,-98.335488E-03,-2.010286E-03,+1.379099E-03,-3.385315E-03
-2.680000E-03,-98.963629E-03,-1.996153E-03,+1.278596E-03,-3.270569E-03
-2.678000E-03,-98.963629E-03,-2.022063E-03,+1.249545E-03,-3.267517E-03
-2.676000E-03,-99.591770E-03,-1.941975E-03,+1.361825E-03,-3.299866E-03
-2.674000E-03,-98.963629E-03,-1.974953E-03,+1.323351E-03,-3.293762E-03
-2.672000E-03,-98.963629E-03,-1.948257E-03,+1.234626E-03,-3.178406E-03
-2.670000E-03,-99.591770E-03,-1.975738E-03,+1.328062E-03,-3.299255E-03
-2.668000E-03,-99.591770E-03,-1.991441E-03,+1.324136E-03,-3.311462E-03
-2.666000E-03,-98.649559E-03,-1.980449E-03,+1.306862E-03,-3.282776E-03
-2.664000E-03,-98.963629E-03,-2.020493E-03,+1.333558E-03,-3.349914E-03
-2.662000E-03,-99.277699E-03,-1.985160E-03,+1.342195E-03,-3.323059E-03
-2.660000E-03,-98.963629E-03,-2.009500E-03,+1.278596E-03,-3.283997E-03
-2.658000E-03,-99.277699E-03,-2.001649E-03,+1.275455E-03,-3.273621E-03
-2.656000E-03,-99.277699E-03,-2.027560E-03,+1.382239E-03,-3.406067E-03
-2.654000E-03,-98.649559E-03,-2.000078E-03,+1.291159E-03,-3.286438E-03
-2.652000E-03,-99.591770E-03,-1.992227E-03,+1.322566E-03,-3.310852E-03
-2.650000E-03,-98.963629E-03,-1.963960E-03,+1.316285E-03,-3.276062E-03
-2.648000E-03,-98.963629E-03,-2.001649E-03,+1.284878E-03,-3.282165E-03
-2.646000E-03,-98.335488E-03,-1.982019E-03,+1.314714E-03,-3.292541E-03
-2.644000E-03,-98.963629E-03,-1.993797E-03,+1.349262E-03,-3.338318E-03
-2.642000E-03,-98.649559E-03,-1.973382E-03,+1.313929E-03,-3.283386E-03
-2.640000E-03,-99.277699E-03,-2.013426E-03,+1.295085E-03,-3.304138E-03
-2.638000E-03,-98.335488E-03,-1.974953E-03,+1.309218E-03,-3.279724E-03
-2.636000E-03,-99.277699E-03,-1.976523E-03,+1.295085E-03,-3.267517E-03
-2.634000E-03,-98.963629E-03,-2.013426E-03,+1.310788E-03,-3.319397E-03
-2.632000E-03,-98.649559E-03,-1.998508E-03,+1.346121E-03,-3.340759E-03
-2.630000E-03,-98.963629E-03,-1.984375E-03,+1.353973E-03,-3.334045E-03
-2.628000E-03,-98.963629E-03,-2.029915E-03,+1.277026E-03,-3.302307E-03
-2.626000E-03,-98.963629E-03,-1.953753E-03,+1.227560E-03,-3.177185E-03
-2.624000E-03,-98.963629E-03,-1.979664E-03,+1.267604E-03,-3.242493E-03
-2.622000E-03,-98.649559E-03,-1.959249E-03,+1.319425E-03,-3.274231E-03
-2.620000E-03,-98.335488E-03,-1.930198E-03,+1.349262E-03,-3.275452E-03
-2.618000E-03,-98.335488E-03,-1.976523E-03,+1.312359E-03,-3.284607E-03
-2.616000E-03,-98.649559E-03,-1.980449E-03,+1.286448E-03,-3.263245E-03
-2.614000E-03,-99.591770E-03,-2.010286E-03,+1.328062E-03,-3.333435E-03
-2.612000E-03,-99.591770E-03,-2.007930E-03,+1.291159E-03,-3.294983E-03
-2.610000E-03,-98.335488E-03,-1.908213E-03,+1.247189E-03,-3.151550E-03
-2.608000E-03,-98.335488E-03,-1.996153E-03,+1.364180E-03,-3.356018E-03
-2.606000E-03,-98.963629E-03,-2.033841E-03,+1.333558E-03,-3.363953E-03
-2.604000E-03,-98.963629E-03,-1.993012E-03,+1.310003E-03,-3.298645E-03
-2.602000E-03,-98.649559E-03,-1.997723E-03,+1.355543E-03,-3.349914E-03
-2.600000E-03,-98.963629E-03,-1.985945E-03,+1.302151E-03,-3.283997E-03
-2.598000E-03,-98.963629E-03,-1.989871E-03,+1.353188E-03,-3.338928E-03
-2.596000E-03,-98.963629E-03,-1.983590E-03,+1.282522E-03,-3.262024E-03
-2.594000E-03,-99.277699E-03,-1.995367E-03,+1.345336E-03,-3.336487E-03
-2.592000E-03,-99.277699E-03,-1.991441E-03,+1.298226E-03,-3.286438E-03
-2.590000E-03,-99.277699E-03,-1.947472E-03,+1.307648E-03,-3.251648E-03
-2.588000E-03,-98.021418E-03,-1.949827E-03,+1.332773E-03,-3.278503E-03
-2.586000E-03,-98.335488E-03,-1.980449E-03,+1.331988E-03,-3.308411E-03
-2.584000E-03,-99.277699E-03,-1.963175E-03,+1.295085E-03,-3.254700E-03
-2.582000E-03,-98.649559E-03,-1.927842E-03,+1.295085E-03,-3.218689E-03
-2.580000E-03,-98.335488E-03,-2.058181E-03,+1.334344E-03,-3.388367E-03
-2.578000E-03,-98.963629E-03,-2.057396E-03,+1.258967E-03,-3.312073E-03
-2.576000E-03,-98.963629E-03,-2.011856E-03,+1.351617E-03,-3.359680E-03
-2.574000E-03,-98.963629E-03,-2.047189E-03,+1.339840E-03,-3.382873E-03
-2.572000E-03,-98.649559E-03,-2.030700E-03,+1.287233E-03,-3.313904E-03
-2.570000E-03,-98.649559E-03,-1.992227E-03,+1.335129E-03,-3.323059E-03
-2.568000E-03,-98.963629E-03,-1.922346E-03,+1.368106E-03,-3.286438E-03
-2.566000E-03,-98.963629E-03,-1.999293E-03,+1.265248E-03,-3.260193E-03
-2.564000E-03,-99.277699E-03,-1.986730E-03,+1.356329E-03,-3.338928E-03
-2.562000E-03,-98.335488E-03,-1.983590E-03,+1.313929E-03,-3.292541E-03
-2.560000E-03,-98.335488E-03,-1.949827E-03,+1.334344E-03,-3.279724E-03
-2.558000E-03,-98.021418E-03,-1.978879E-03,+1.370462E-03,-3.345642E-03
-2.556000E-03,-98.021418E-03,-1.991441E-03,+1.320996E-03,-3.308411E-03
-2.554000E-03,-98.649559E-03,-1.964745E-03,+1.283307E-03,-3.243713E-03
-2.552000E-03,-99.277699E-03,-1.991441E-03,+1.295085E-03,-3.282776E-03
-2.550000E-03,-98.649559E-03,-1.926272E-03,+1.370462E-03,-3.292541E-03
-2.548000E-03,-98.021418E-03,-1.957679E-03,+1.317855E-03,-3.271789E-03
-2.546000E-03,-98.963629E-03,-1.978879E-03,+1.292729E-03,-3.267517E-03
-2.544000E-03,-98.963629E-03,-2.046404E-03,+1.386950E-03,-3.429260E-03
-2.542000E-03,-99.277699E-03,-2.060537E-03,+1.311574E-03,-3.368225E-03
-2.540000E-03,-99.277699E-03,-2.027560E-03,+1.290374E-03,-3.313904E-03
-2.538000E-03,-99.277699E-03,-2.012641E-03,+1.300581E-03,-3.309021E-03
-2.536000E-03,-98.335488E-03,-2.022848E-03,+1.307648E-03,-3.326721E-03
