x-axis,1,3,4,F1
second,Volt,Volt,Volt,Volt
-2.700000E-03,-104.302825E-03,-2.066190E-03,+1.359532E-03,-3.422546E-03
-2.698000E-03,-103.988755E-03,-2.055983E-03,+1.340688E-03,-3.392639E-03
-2.696000E-03,-103.988755E-03,-1.974325E-03,+1.364243E-03,-3.335266E-03
-2.694000E-03,-104.616895E-03,-2.043420E-03,+1.378376E-03,-3.418274E-03
-2.692000E-03,-104.302825E-03,-1.949199E-03,+1.343043E-03,-3.288879E-03
-2.690000E-03,-103.988755E-03,-1.992384E-03,+1.295933E-03,-3.284607E-03
-2.688000E-03,-103.988755E-03,-1.931140E-03,+1.327340E-03,-3.254700E-03
-2.686000E-03,-103.674684E-03,-2.092886E-03,+1.296718E-03,-3.385925E-03
-2.684000E-03,-104.302825E-03,-2.020650E-03,+1.322629E-03,-3.339538E-03
-2.682000E-03,-103.674684E-03,-2.099953E-03,+1.273163E-03,-3.369446E-03
-2.680000E-03,-104.302825E-03,-1.985317E-03,+1.350895E-03,-3.332214E-03
-2.678000E-03,-104.302825E-03,-2.055198E-03,+1.323414E-03,-3.374939E-03
-2.676000E-03,-103.360614E-03,-2.024576E-03,+1.283370E-03,-3.304138E-03
-2.674000E-03,-103.988755E-03,-2.023791E-03,+1.336762E-03,-3.356628E-03
-2.672000E-03,-104.302825E-03,-2.077183E-03,+1.398791E-03,-3.471985E-03
-2.670000E-03,-104.302825E-03,-2.004947E-03,+1.328125E-03,-3.329163E-03
-2.668000E-03,-104.302825E-03,-2.063050E-03,+1.314777E-03,-3.374329E-03
-2.666000E-03,-104.930966E-03,-2.057553E-03,+1.344614E-03,-3.398132E-03
-2.664000E-03,-104.302825E-03,-1.965688E-03,+1.373665E-03,-3.334656E-03
-2.662000E-03,-103.674684E-03,-1.965688E-03,+1.301429E-03,-3.263245E-03
-2.660000E-03,-103.360614E-03,-2.001021E-03,+1.361888E-03,-3.359070E-03
-2.658000E-03,-103.988755E-03,-2.007302E-03,+1.353251E-03,-3.357239E-03
-2.656000E-03,-103.988755E-03,-2.011228E-03,+1.353251E-03,-3.360901E-03
-2.654000E-03,-103.988755E-03,-2.048131E-03,+1.400361E-03,-3.444519E-03
-2.652000E-03,-103.988755E-03,-1.990028E-03,+1.365813E-03,-3.351746E-03
-2.650000E-03,-104.616895E-03,-2.037924E-03,+1.332836E-03,-3.367615E-03
-2.648000E-03,-103.988755E-03,-2.068546E-03,+1.352465E-03,-3.417663E-03
-2.646000E-03,-103.988755E-03,-1.975110E-03,+1.350895E-03,-3.321838E-03
-2.644000E-03,-103.988755E-03,-1.968828E-03,+1.423916E-03,-3.388977E-03
