x-axis,1,3,4,F1
second,Volt,Volt,Volt,Volt
-2.700000E-03,-98.335488E-03,-2.063835E-03,+1.216693E-03,-3.279663E-03
-2.698000E-03,-98.335488E-03,-1.876178E-03,+1.230826E-03,-3.105835E-03
-2.696000E-03,-99.277699E-03,-2.033998E-03,+1.187642E-03,-3.220825E-03
-2.694000E-03,-99.591770E-03,-1.974325E-03,+1.154664E-03,-3.128052E-03
-2.692000E-03,-99.905840E-03,-1.971184E-03,+1.261448E-03,-3.231812E-03
-2.690000E-03,-99.591770E-03,-2.034784E-03,+1.190782E-03,-3.224976E-03
-2.688000E-03,-99.277699E-03,-1.998665E-03,+1.275581E-03,-3.273804E-03
-2.686000E-03,-98.963629E-03,-2.007302E-03,+1.229256E-03,-3.235962E-03
-2.684000E-03,-99.277699E-03,-2.011228E-03,+1.277152E-03,-3.287476E-03
-2.682000E-03,-100.533981E-03,-2.028502E-03,+1.268515E-03,-3.296753E-03
-2.680000E-03,-98.963629E-03,-2.020650E-03,+1.204130E-03,-3.224243E-03
-2.678000E-03,-98.963629E-03,-1.929570E-03,+1.215908E-03,-3.145386E-03
-2.676000E-03,-98.335488E-03,-1.959407E-03,+1.217478E-03,-3.175903E-03
-2.674000E-03,-99.591770E-03,-1.973540E-03,+1.259093E-03,-3.231568E-03
-2.672000E-03,-99.591770E-03,-1.954696E-03,+1.330544E-03,-3.284058E-03
-2.670000E-03,-98.963629E-03,-1.949985E-03,+1.146813E-03,-3.096558E-03
-2.668000E-03,-99.277699E-03,-2.047346E-03,+1.133465E-03,-3.179810E-03
-2.666000E-03,-98.963629E-03,-1.970399E-03,+1.305418E-03,-3.275269E-03
-2.664000E-03,-99.277699E-03,-1.866756E-03,+1.164872E-03,-3.031372E-03
-2.662000E-03,-98.963629E-03,-1.924074E-03,+1.237108E-03,-3.160523E-03
-2.660000E-03,-99.277699E-03,-1.869111E-03,+1.262233E-03,-3.131226E-03
-2.658000E-03,-98.649559E-03,-1.976681E-03,+1.233967E-03,-3.209595E-03
-2.656000E-03,-98.335488E-03,-1.980606E-03,+1.201775E-03,-3.182007E-03
-2.654000E-03,-99.277699E-03,-1.953910E-03,+1.211197E-03,-3.164673E-03
-2.652000E-03,-99.277699E-03,-1.964903E-03,+1.285004E-03,-3.248902E-03
-2.650000E-03,-99.277699E-03,-1.918578E-03,+1.175864E-03,-3.093872E-03
-2.648000E-03,-99.591770E-03,-1.953125E-03,+1.233967E-03,-3.186646E-03
-2.646000E-03,-99.591770E-03,-1.971184E-03,+1.247315E-03,-3.217896E-03
-2.644000E-03,-98.963629E-03,-1.940562E-03,+1.274796E-03,-3.215210E-03
-2.642000E-03,-98.335488E-03,-1.971969E-03,+1.264589E-03,-3.235962E-03
-2.640000E-03,-99.277699E-03,-1.979821E-03,+1.147598E-03,-3.127075E-03
-2.638000E-03,-99.905840E-03,-1.965688E-03,+1.212767E-03,-3.177612E-03
-2.636000E-03,-99.591770E-03,-1.953910E-03,+1.263804E-03,-3.217407E-03
-2.634000E-03,-98.649559E-03,-2.008873E-03,+1.210412E-03,-3.218628E-03
-2.632000E-03,-99.277699E-03,-1.942918E-03,+1.256737E-03,-3.199341E-03
-2.630000E-03,-99.905840E-03,-1.952340E-03,+1.356455E-03,-3.308716E-03
-2.628000E-03,-99.905840E-03,-2.033998E-03,+1.204130E-03,-3.237915E-03
-2.626000E-03,-99.591770E-03,-2.041850E-03,+1.314055E-03,-3.355103E-03
-2.624000E-03,-99.905840E-03,-2.070902E-03,+1.240249E-03,-3.310669E-03
-2.622000E-03,-100.219910E-03,-2.023006E-03,+1.191568E-03,-3.213989E-03
-2.620000E-03,-100.533981E-03,-1.964118E-03,+1.236323E-03,-3.199829E-03
-2.618000E-03,-99.905840E-03,-1.961762E-03,+1.238678E-03,-3.199829E-03
-2.616000E-03,-100.219910E-03,-1.902089E-03,+1.254382E-03,-3.155884E-03
-2.614000E-03,-99.277699E-03,-1.996310E-03,+1.260663E-03,-3.256470E-03
-2.612000E-03,-99.277699E-03,-1.977466E-03,+1.315625E-03,-3.292114E-03
-2.610000E-03,-98.335488E-03,-2.026932E-03,+1.226901E-03,-3.253784E-03
-2.608000E-03,-99.905840E-03,-1.920148E-03,+1.197064E-03,-3.117310E-03
-2.606000E-03,-99.905840E-03,-1.917007E-03,+1.270085E-03,-3.185913E-03
-2.604000E-03,-99.277699E-03,-1.995525E-03,+1.177434E-03,-3.172241E-03
-2.602000E-03,-99.277699E-03,-1.895022E-03,+1.209627E-03,-3.103882E-03
-2.600000E-03,-99.277699E-03,-1.865971E-03,+1.257522E-03,-3.122925E-03
-2.598000E-03,-99.277699E-03,-1.935066E-03,+1.211197E-03,-3.145630E-03
-2.596000E-03,-99.591770E-03,-1.984532E-03,+1.200205E-03,-3.183716E-03
-2.594000E-03,-99.591770E-03,-1.970399E-03,+1.214338E-03,-3.184448E-03
-2.592000E-03,-100.219910E-03,-1.969614E-03,+1.216693E-03,-3.186157E-03
-2.590000E-03,-99.277699E-03,-2.033213E-03,+1.241819E-03,-3.274780E-03
-2.588000E-03,-100.533981E-03,-1.964118E-03,+1.264589E-03,-3.227661E-03
-2.586000E-03,-98.963629E-03,-1.967258E-03,+1.226901E-03,-3.193726E-03
-2.584000E-03,-99.277699E-03,-2.051272E-03,+1.279507E-03,-3.329712E-03
-2.582000E-03,-99.277699E-03,-1.931140E-03,+1.263019E-03,-3.192993E-03
-2.580000E-03,-99.591770E-03,-1.957836E-03,+1.253596E-03,-3.210571E-03
-2.578000E-03,-98.963629E-03,-1.985317E-03,+1.288929E-03,-3.274048E-03
-2.576000E-03,-100.219910E-03,-1.957051E-03,+1.234752E-03,-3.191528E-03
-2.574000E-03,-100.219910E-03,-2.032428E-03,+1.122472E-03,-3.154663E-03
-2.572000E-03,-99.591770E-03,-1.925644E-03,+1.287359E-03,-3.212280E-03
-2.570000E-03,-99.591770E-03,-1.956266E-03,+1.270085E-03,-3.225708E-03
-2.568000E-03,-99.591770E-03,-1.994740E-03,+1.214338E-03,-3.208374E-03
-2.566000E-03,-100.533981E-03,-1.971184E-03,+1.220619E-03,-3.191284E-03
-2.564000E-03,-99.277699E-03,-1.979821E-03,+1.231612E-03,-3.211060E-03
-2.562000E-03,-99.277699E-03,-1.989243E-03,+1.242604E-03,-3.231079E-03
-2.560000E-03,-99.905840E-03,-1.908370E-03,+1.288144E-03,-3.195679E-03
-2.558000E-03,-100.219910E-03,-2.016724E-03,+1.251241E-03,-3.267212E-03
-2.556000E-03,-99.277699E-03,-2.071687E-03,+1.203345E-03,-3.274292E-03
-2.554000E-03,-100.533981E-03,-1.960192E-03,+1.248885E-03,-3.208130E-03
-2.552000E-03,-99.591770E-03,-1.943703E-03,+1.274011E-03,-3.217407E-03
-2.550000E-03,-99.591770E-03,-1.997095E-03,+1.299137E-03,-3.295777E-03
-2.548000E-03,-99.591770E-03,-1.975895E-03,+1.248100E-03,-3.222778E-03
-2.546000E-03,-99.905840E-03,-2.012013E-03,+1.177434E-03,-3.189087E-03
-2.544000E-03,-99.277699E-03,-2.010443E-03,+1.188427E-03,-3.197876E-03
-2.542000E-03,-99.905840E-03,-1.934281E-03,+1.232397E-03,-3.166382E-03
-2.540000E-03,-98.963629E-03,-1.968044E-03,+1.298352E-03,-3.265991E-03
-2.538000E-03,-99.591770E-03,-1.940562E-03,+1.262233E-03,-3.202515E-03
-2.536000E-03,-99.277699E-03,-1.960977E-03,+1.255952E-03,-3.216431E-03
-2.534000E-03,-99.277699E-03,-1.971969E-03,+1.226115E-03,-3.198120E-03
-2.532000E-03,-98.963629E-03,-1.975895E-03,+1.174294E-03,-3.149780E-03
-2.530000E-03,-99.591770E-03,-2.019080E-03,+1.266159E-03,-3.284058E-03
-2.528000E-03,-99.277699E-03,-1.915437E-03,+1.260663E-03,-3.174927E-03
-2.526000E-03,-99.277699E-03,-1.926429E-03,+1.178220E-03,-3.103638E-03
-2.524000E-03,-98.963629E-03,-2.028502E-03,+1.259093E-03,-3.287476E-03
-2.522000E-03,-99.591770E-03,-2.001806E-03,+1.184501E-03,-3.185669E-03
-2.520000E-03,-99.591770E-03,-1.946844E-03,+1.222189E-03,-3.168579E-03
-2.518000E-03,-99.277699E-03,-1.932711E-03,+1.216693E-03,-3.148316E-03
-2.516000E-03,-99.277699E-03,-1.979821E-03,+1.222975E-03,-3.202271E-03
-2.514000E-03,-99.277699E-03,-1.897378E-03,+1.260663E-03,-3.157349E-03
-2.512000E-03,-99.591770E-03,-1.964118E-03,+1.221404E-03,-3.185425E-03
-2.510000E-03,-100.219910E-03,-1.982962E-03,+1.257522E-03,-3.239380E-03
-2.508000E-03,-99.591770E-03,-2.047346E-03,+1.354099E-03,-3.400757E-03
-2.506000E-03,-99.591770E-03,-1.984532E-03,+1.240249E-03,-3.223999E-03
-2.504000E-03,-99.277699E-03,-1.975110E-03,+1.383151E-03,-3.357788E-03
-2.502000E-03,-100.219910E-03,-1.998665E-03,+1.275581E-03,-3.273560E-03
-2.500000E-03,-99.591770E-03,-1.984532E-03,+1.120902E-03,-3.104859E-03
-2.498000E-03,-100.533981E-03,-2.026932E-03,+1.261448E-03,-3.287720E-03
-2.496000E-03,-99.591770E-03,-1.919363E-03,+1.197064E-03,-3.116089E-03
-2.494000E-03,-99.277699E-03,-1.919363E-03,+1.209627E-03,-3.128540E-03
-2.492000E-03,-99.277699E-03,-1.976681E-03,+1.187642E-03,-3.163696E-03
-2.490000E-03,-99.905840E-03,-1.910726E-03,+1.243389E-03,-3.152954E-03
-2.488000E-03,-99.277699E-03,-2.008088E-03,+1.266159E-03,-3.273804E-03
-2.486000E-03,-98.963629E-03,-1.982177E-03,+1.164086E-03,-3.145386E-03
-2.484000E-03,-99.277699E-03,-1.957836E-03,+1.274011E-03,-3.231323E-03
-2.482000E-03,-98.963629E-03,-1.989243E-03,+1.227686E-03,-3.215698E-03
-2.480000E-03,-98.963629E-03,-1.984532E-03,+1.259878E-03,-3.243775E-03
-2.478000E-03,-99.277699E-03,-1.952340E-03,+1.177434E-03,-3.128540E-03
-2.476000E-03,-98.963629E-03,-1.947629E-03,+1.241034E-03,-3.187866E-03
-2.474000E-03,-98.963629E-03,-1.999451E-03,+1.255167E-03,-3.253296E-03
-2.472000E-03,-98.963629E-03,-2.092101E-03,+1.347818E-03,-3.439087E-03
-2.470000E-03,-99.277699E-03,-1.945273E-03,+1.230826E-03,-3.175171E-03
-2.468000E-03,-98.963629E-03,-1.980606E-03,+1.277937E-03,-3.257935E-03
-2.466000E-03,-97.707348E-03,-2.033213E-03,+1.162516E-03,-3.195191E-03
-2.464000E-03,-98.649559E-03,-1.965688E-03,+1.195493E-03,-3.160034E-03
-2.462000E-03,-98.335488E-03,-1.979036E-03,+1.193923E-03,-3.172241E-03
-2.460000E-03,-98.335488E-03,-2.016724E-03,+1.205701E-03,-3.221558E-03
-2.458000E-03,-99.591770E-03,-1.903659E-03,+1.260663E-03,-3.163941E-03
-2.456000E-03,-99.591770E-03,-2.006517E-03,+1.161731E-03,-3.167847E-03
